8944	Bruckner	Anton	Symphony No. 9 in D minor, 1st Movement - 2nd Theme
8945	Bruckner	Anton	Symphony No. 9 in D minor, 1st Movement - 3rd Theme
8946	Bruckner	Anton	Symphony No. 9 in D minor, 2nd Movement - 1st Theme
8947	Bruckner	Anton	Symphony No. 9 in D minor, 2nd Movement - 2nd Theme
8948	Bruckner	Anton	Symphony No. 9 in D minor, 3rd Movement - 1st Theme
8949	Bruckner	Anton	Symphony No. 9 in D minor, 3rd Movement - 2nd Theme
8943	Bruckner	Anton	Symphony No. 9 in D minor, 1st Movement - 1st Theme
8905	Bruckner	Anton	Symphony No. 3 in D minor, 4th Movement - 2nd Theme
8906	Bruckner	Anton	Symphony No. 3 in D minor, 4th Movement - 3rd Theme
8907	Bruckner	Anton	Symphony No. 4 in E-flat "Romantic", 1st Movement - 1st Theme
8908	Bruckner	Anton	Symphony No. 4 in E-flat, 1st Movement - 2nd Theme
8909	Bruckner	Anton	Symphony No. 4 in E-flat, 1st Movement - 3rd Theme
8910	Bruckner	Anton	Symphony No. 4 in E-flat, 2nd Movement - 1st Theme
8911	Bruckner	Anton	Symphony No. 4 in E-flat, 2nd Movement - 2nd Theme
8912	Bruckner	Anton	Symphony No. 4 in E-flat, 3rd Movement - 1st Theme
8913	Bruckner	Anton	Symphony No. 4 in E-flat, 3rd Movement - 2nd Theme
8914	Bruckner	Anton	Symphony No. 4 in E-flat, 3rd Movement - 3rd Theme
8915	Bruckner	Anton	Symphony No. 4 in E-flat, 4th Movement - 1st Theme
8916	Bruckner	Anton	Symphony No. 4 in E-flat, 4th Movement - 2nd Theme
8917	Bruckner	Anton	Symphony No. 4 in E-flat, 4th Movement - 3rd Theme
8918	Bruckner	Anton	Symphony No. 4 in E-flat, 4th Movement - 4th Theme
8919	Bruckner	Anton	Symphony No. 5 in B-flat, 1st Movement - Intro
8920	Bruckner	Anton	Symphony No. 5 in B-flat, 1st Movement - 1st Theme
8921	Bruckner	Anton	Symphony No. 5 in B-flat, 1st Movement - 2nd Theme
8922	Bruckner	Anton	Symphony No. 5 in B-flat, 2nd Movement - 1st Theme
8923	Bruckner	Anton	Symphony No. 5 in B-flat, 2nd Movement - 2nd Theme
8924	Bruckner	Anton	Symphony No. 5 in B-flat, 3rd Movement - 1st Theme
8925	Bruckner	Anton	Symphony No. 5 in B-flat, 3rd Movement - 2nd Theme
8926	Bruckner	Anton	Symphony No. 5 in B-flat, 3rd Movement - 2nd Theme
8927	Bruckner	Anton	Symphony No. 5 in B-flat, 3rd Movement - 3rd Theme
8928	Bruckner	Anton	Symphony No. 5 in B-flat, 4th Movement - 1st Theme
8929	Bruckner	Anton	Symphony No. 5 in B-flat, 4th Movement - 2nd Theme
8930	Bruckner	Anton	Symphony No. 5 in B-flat, 4th Movement - 3rd Theme
8931	Bruckner	Anton	Symphony No. 7 in E, 1st Movement - 1st Theme A
8932	Bruckner	Anton	Symphony No. 7 in E, 1st Movement - 1st Theme B
8933	Bruckner	Anton	Symphony No. 7 in E, 1st Movement - 2nd Theme
8934	Bruckner	Anton	Symphony No. 7 in E, 1st Movement - 3rd Theme
8935	Bruckner	Anton	Symphony No. 7 in E, 2nd Movement - 1st Theme
8936	Bruckner	Anton	Symphony No. 7 in E, 2nd Movement - 1st Theme A
8937	Bruckner	Anton	Symphony No. 7 in E, 2nd Movement - 2nd Theme B
8938	Bruckner	Anton	Symphony No. 7 in E, 3rd Movement - 1st Theme
8939	Bruckner	Anton	Symphony No. 7 in E, 3rd Movement - 2nd Theme
8940	Bruckner	Anton	Symphony No. 7 in E, 4th Movement - 1st Theme
8941	Bruckner	Anton	Symphony No. 7 in E, 4th Movement - 2nd Theme
8942	Bruckner	Anton	Symphony No. 9 in D minor, 1st Movement - Intro
8904	Bruckner	Anton	Symphony No. 3 in D minor, 4th Movement - 1st Theme
8950	Bull	John	A Gigge (Doctor Bull's My Selfe) Piano, Harpsichord
8951	Bull	John	The King's Hunt, Piano or Harpsichord
8952	Buxtehude	Dietrich	Chaconne in E minor, Organ
8953	Buxtehude	Dietrich	Passacaglia, Organ
8954	Buxtehude	Dietrich	Prelude and Fugue, No. 6 in E minor, 1st Theme - Prelude
8955	Buxtehude	Dietrich	Prelude and Fugue, No. 6 in E minor, 2nd Theme - Fugue 1
8956	Buxtehude	Dietrich	Prelude and Fugue, No. 6 in E minor, 3rd Theme - Fugue 2
8957	Buxtehude	Dietrich	Prelude and Fugue, No. 6 in E minor, 4th Theme - Fugue 3
8958	Buxtehude	Dietrich	Prelude and Fugue, No. 8 in E, Organ, 1st Theme - Prelude
8959	Buxtehude	Dietrich	Prelude and Fugue, No. 8 in E, 2nd Theme - Fugue
8960	Buxtehude	Dietrich	Prelude and Fugue, No. 14, in G minor, Organ, 1st Theme - Prelude
8961	Buxtehude	Dietrich	Prelude and Fugue, No. 14, in G minor, 2nd Theme - Fugue I
8962	Buxtehude	Dietrich	Prelude and Fugue, No. 14, in G minor, 3rd Theme - Fugue II
8963	Buxtehude	Dietrich	Toccata No. 20 in F, Organ, 1st Theme
8964	Buxtehude	Dietrich	Toccata No. 20 in F, 2nd Theme
8965	Buxtehude	Dietrich	Toccata No. 21 in F, Organ, 1st Theme
8966	Buxtehude	Dietrich	Toccata No. 21 in F, 2nd Theme
8967	Buxtehude	Dietrich	Toccata No. 22 in G, Organ
8968	Byrd	William	The Bells - Fitzwilliam Virginal Book, No. 69 Harpsichord - 1st Theme
8969	Byrd	William	The Bells - Fitzwilliam Virginal Book, No. 69, 2nd Theme
8970	Byrd	William	The Bells - Fitzwilliam Virginal Book, No. 69, 3rd Theme
8971	Byrd	William	The Carman's Whistle - Fitzwilliam Virginal Book, No. 58 - Variations for Harpsichord
8972	Byrd	William	Galliard - Fitzwilliam Virginal Book, No. 92, Harpsichord
8973	Byrd	William	Galliard, The Earl of Salisbury, from The Parthenia Harpsichord
8974	Byrd	William	Sir John Grayes' Galliard - Fitzwilliam Virginal Book, No. 191, Harpsichord
8975	Byrd	William	Miserere, Fitzwilliam Virginal Book, No. 177, Organ or Harpsichord, 1st Theme
8976	Byrd	William	Miserere, Fitzwilliam Virginal Book, No. 177, 2nd Theme
8977	Byrd	William	O Mistris Myne, Fitzwilliam Virginal Book, No. 66, Variations for Harpsichord
8978	Byrd	William	Pavan, The Earl of Salisbury, from The Parthenia Harpsichord - Theme A
8979	Byrd	William	Pavan, The Earl of Salisbury, from The Parthenia Harpsichord - Theme B
8980	Byrd	William	Rowland, Harpsichord, (From the Fitzwilliam Virginal Book, No. 168)
8981	Byrd	William	Sellenger's Round, Harpsichord, Fitzwilliam Virginal Book, No. 64
8983	Byrd	William	Wolsey's Wilde, Harpsichord, Fitzwilliam Virginal Book, No. 157
8982	Byrd	William	La Volta, Harpsichord, Fitzwilliam Virginal Book, No. 155
8984	Cabanillas	Juan	Passacalles in D minor, Organ
8985	Cabanillas	Juan	Tiento De Falsas, Del 4 Tomo, Organ
8986	Cabezon	Antonio de	Tiento Del 1 Tomo, Organ
8987	Cabezon	Antonio de	Tiento Del 4 Tomo, Organ
8988	Cabezon	Antonio de	Variations on "El Canto Del Caballero"
8989	Cadman	Charles Wakefield	Thunderbird Suite, Orchestra, 1st Movement, From the Village
8990	Cadman	Charles Wakefield	Thunderbird Suite, 2nd Movement - Before the Sunrise
8991	Cadman	Charles Wakefield	Thunderbird Suite, 3rd Movement - Nuwana's Love song - (Blackfeet Indian Tune)
8992	Cadman	Charles Wakefield	Thunderbird Suite, 4th Movement - Night Song - (Blackfeet Indian Tune)
8993	Cadman	Charles Wakefield	Thunderbird Suite, 5th Movement - Wolf Song (War Dance)
8994	Caix d'Hervelois	Louis de	Suite No. 1 in A, Cello and Piano, 1st Movement - La Milanese
8995	Caix d'Hervelois	Louis de	Suite No. 1 in A, 2nd Movement - Sarabande
8996	Caix d'Hervelois	Louis de	Suite No. 1 in A, 3rd Movement - Minuet
8997	Caix d'Hervelois	Louis de	Suite No. 1 in A, 4th Movement - L'Agreable
8998	Caix d'Hervelois	Louis de	Suite No. 1 in A, 5th Movement - Gavotte
8999	Caix d'Hervelois	Louis de	Suite No. 2 in D minor, Vcl. and Piano, 1st Movement - Prelude
9000	Caix d'Hervelois	Louis de	Suite No. 2 in D minor, 2nd Movement - Allegro
9001	Caix d'Hervelois	Louis de	Suite No. 2 in D minor, 3rd Movement - Minuet
9002	Caix d'Hervelois	Louis de	Suite No. 2 in D minor, 4th Movement - Plainte
9003	Caix d'Hervelois	Louis de	Suite No. 2 in D minor, 5th Movement - La Neapolitaine
9004	Cannabich	Christian	Sinfonia in B-flat, 1st Movement - 1st Theme
9005	Cannabich	Christian	Sinfonia in B-flat, 1st Movement - 2nd Theme
9006	Cannabich	Christian	Sinfonia in B-flat, 2nd Movement
9007	Cannabich	Christian	Sinfonia in B-flat, 3rd Movement - 1st Theme
9008	Cannabich	Christian	Sinfonia in B-flat, 3rd Movement - 2nd Theme
9009	Carpenter	John Alden	Adventures in a Perambulator, Orchestra, 1st Movement - En Voiture - 1st Theme
9010	Carpenter	John Alden	Adventures in a Perambulator, 1st Movement - 2nd Theme
9011	Carpenter	John Alden	Adventures in a Perambulator, 2nd Movement - The Policeman - 1st Theme
9012	Carpenter	John Alden	Adventures in a Perambulator, 2nd Movement - 2nd Theme
9013	Carpenter	John Alden	Adventures in a Perambulator, 3rd Movement, The Hurdy Gurdy - 1st Theme
9014	Carpenter	John Alden	Adventures in a Perambulator, 3rd Movement - 2nd Theme
9015	Carpenter	John Alden	Adventures in a Perambulator, 3rd Movement - 3rd Theme
9016	Carpenter	John Alden	Adventures in a Perambulator, 3rd Movement - 4th Theme
9017	Carpenter	John Alden	Adventures in a Perambulator, 3rd Movement - 5th Theme
9018	Carpenter	John Alden	Adventures in a Perambulator, 4th Movement - The Lake
9020	Carpenter	John Alden	Adventures in a Perambulator, 5th Movement - 2nd Theme
9021	Carpenter	John Alden	Adventures in a Perambulator, 6th Movement - Dreams
9022	Carpenter	John Alden	Quartet in A minor, Str., 1st Movement - Intro
9023	Carpenter	John Alden	Quartet in A minor, 1st Movement - 1st Theme
9024	Carpenter	John Alden	Quartet in A minor, 1st Movement - 2nd Theme
9025	Carpenter	John Alden	Quartet in A minor, 2nd Movement
9026	Carpenter	John Alden	Quartet in A minor, 3rd Movement - 1st Theme
9027	Carpenter	John Alden	Quartet in A minor, 3rd Movement - 2nd Theme
9019	Carpenter	John Alden	Adventures in a Perambulator, 5th Movement - Dogs - 1st Theme
9028	Casella	Alfredo	II Convento Veneziano, Ballet, Ronde D'Enfants - 1st Theme
9029	Casella	Alfredo	II Convento Veneziano, Ballet, Ronde D'Enfants - 2nd Theme
9030	Casella	Alfredo	II Convento Veneziano, Ballet, Ronde D'Enfants - Pas Des Vielles Dames
9031	Casella	Alfredo	La Giara, Ballet - Sicilian Dance - "Chiovu"
9032	Casella	Alfredo	La Giara, Ballet - General Dance
9033	Casella	Alfredo	La Giara, Ballet - Finale
9034	Casella	Alfredo	Pupazzetti, Orchestra, 1st Movement - 1st Theme Marcietta
9035	Casella	Alfredo	Pupazzetti, 1st Movement - 2nd Theme
9036	Casella	Alfredo	Pupazzetti, 2nd Movement - Berceuse
9037	Casella	Alfredo	Pupazzetti, 3rd Movement - Serenata
9038	Casella	Alfredo	Pupazzetti, 4th Movement - Notturnino
9039	Casella	Alfredo	Pupazzetti, 5th Movement - 1st Theme - Polka
9040	Casella	Alfredo	Pupazzetti, 5th Movement - 2nd Theme
9041	Casella	Alfredo	Serenata, Cl. Fg. Tmp. Vn. and Cello, 1st Movement - Marcia
9042	Casella	Alfredo	Serenata, 2nd Movement - Minuet
9043	Casella	Alfredo	Serenata, 3rd Movement - 1st Theme - Notturno
9044	Casella	Alfredo	Serenata, 3rd Movement - 2nd Theme
9045	Casella	Alfredo	Serenata, 4th Movement - 1st Theme - Gavotte
9046	Casella	Alfredo	Serenata, 4th Movement - 2nd Theme - Musette
9047	Casella	Alfredo	Serenata, 5th Movement - Cavatina
9048	Casella	Alfredo	Serenata, 6th Movement - Finale - Tarantella
9049	Casella	Alfredo	Sicillana E Burlesca, Vn., Cello, Piano, 1st Movement - Siciliana
9050	Casella	Alfredo	Sicillana E Burlesca, 2nd Movement - Burlesca
9051	Chabrier	Emmanuel	Bourrée Fantasque, Piano, Arr. for Orchestra, F. Mottl - 1st Theme	https://youtu.be/e47CELxHqVA
9052	Chabrier	Emmanuel	Bourrée Fantasque, Piano, Arr. for Orchestra, F. Mottl - 2nd Theme A	https://youtu.be/e47CELxHqVA?t=1m8s
9053	Chabrier	Emmanuel	Bourrée Fantasque, Piano, Arr. for Orchestra, F. Mottl - 2nd Theme B	https://youtu.be/e47CELxHqVA?t=1m13s
9054	Chabrier	Emmanuel	España, Rhapsody for Orchestra, 1st Theme
9055	Chabrier	Emmanuel	España, Rhapsody for Orchestra, 2nd Theme
9057	Chabrier	Emmanuel	España, Rhapsody for Orchestra, 4th Theme
9058	Chabrier	Emmanuel	España, Rhapsody for Orchestra, 5th Theme
9059	Chabrier	Emmanuel	Habanera, Piano or Orchestra
9060	Chabrier	Emmanuel	Habanera, Intro
9061	Chabrier	Emmanuel	Habanera, 1st Theme
9062	Chabrier	Emmanuel	Habanera, 2nd Theme
9063	Chabrier	Emmanuel	Habanera, 3rd Theme
9064	Chabrier	Emmanuel	Joyeuse March, Orchestra, Intro.
9065	Chabrier	Emmanuel	Joyeuse March, 1st Theme
9066	Chabrier	Emmanuel	Joyeuse March, 2nd Theme
9067	Chabrier	Emmanuel	Joyeuse March, 3rd Theme
9068	Chabrier	Emmanuel	Gwendoline, Overture, 1st Theme
9069	Chabrier	Emmanuel	Gwendoline, Overture, 2nd Theme
9070	Chabrier	Emmanuel	Gwendoline, Overture, 3rd Theme
9071	Chabrier	Emmanuel	Pièces Pittoresques, Piano, No. 4, Sous Bois
9072	Chabrier	Emmanuel	Pièces Pittoresques, No. 6, Idyle
9073	Chabrier	Emmanuel	Pièces Pittoresques, No. 7, Danse Villageoise - 1st Theme
9074	Chabrier	Emmanuel	Pièces Pittoresques, 2nd Theme
9075	Chabrier	Emmanuel	Pièces Pittoresques, No. 8, Improvisation
9076	Chabrier	Emmanuel	Pièces Pittoresques, No. 10, Scherzo-Valse, 1st Theme
9077	Chabrier	Emmanuel	Pièces Pittoresques, Piano, 2nd Theme
9078	Chabrier	Emmanuel	Pièces Pittoresques, 3rd Theme
9079	Chabrier	Emmanuel	Le Roi Malgré Lui, Orchestra - Prelude
9080	Chabrier	Emmanuel	Le Roi Malgré Lui, Danse Slave - 1st Theme
9081	Chabrier	Emmanuel	Le Roi Malgré Lui, 2nd Theme
9082	Chabrier	Emmanuel	Le Roi Malgré Lui, Fête Polonaise - 1st Theme
9083	Chabrier	Emmanuel	Le Roi Malgré Lui, Fête Polonaise - 2nd Theme
9084	Chabrier	Emmanuel	Le Roi Malgré Lui, 3rd Theme
9056	Chabrier	Emmanuel	España, Rhapsody for Orchestra, 3rd Theme
9085	Chadwick	George W.	Symphonic Sketches I, Jubilee - 1st Theme
9086	Chadwick	George W.	Symphonic Sketches, 2nd Theme
9087	Chadwick	George W.	Symphonic Sketches, 3rd Theme A
9088	Chadwick	George W.	Symphonic Sketches, 3rd Theme B
9089	Chadwick	George W.	Symphonic Sketches, 4th Theme
9090	Chadwick	George W.	Symphonic Sketches II, Noel
9091	Chaminade	Cécile	Air de Ballet, Piano
9092	Chaminade	Cécile	Callirhoe, in G, Air de Ballet, Piano
9093	Chaminade	Cécile	The Flatterer, Piano
9095	Chaminade	Cécile	Scarf Dance, Piano, 2nd Theme
9096	Chaminade	Cécile	Scarf Dance, Piano, 3rd Theme (Orchestra Version)
9097	Chaminade	Cécile	Serenade, Piano
9098	Chaminade	Cécile	Spanish Serenade, Vn. and Piano, (arr. by Kreisler)
9094	Chaminade	Cécile	Scarf Dance, Piano, 1st Theme
9099	Chausson	Ernest	Concerto in D, Piano, Vn. and Str. Quartet, Op. 21 - 1st Movement - 1st Theme
9100	Chausson	Ernest	Concerto in D, 1st Movement - 2nd Theme
9101	Chausson	Ernest	Concerto in D, 2nd Movement - Sicilienne
9102	Chausson	Ernest	Concerto in D, 3rd Movement - 1st Theme
9103	Chausson	Ernest	Concerto in D, 3rd Movement - 2nd Theme
9104	Chausson	Ernest	Concerto in D, 4th Movement - 1st Theme
9105	Chausson	Ernest	Concerto in D, 4th Movement - 2nd Theme
9106	Chausson	Ernest	Poeme, Op. 25, Vn. and Orchestra - Intro
9107	Chausson	Ernest	Poeme, Op. 25, 1st Theme
9108	Chausson	Ernest	Poeme, Op. 25, 2nd Theme
9109	Chausson	Ernest	Poeme, Op. 25, 3rd Theme
9110	Chausson	Ernest	Quartet, Op. 30, Str. and Piano, 1st Movement - 1st Theme
9111	Chausson	Ernest	Quartet, Op. 30, 1st Movement - 2nd Theme
9112	Chausson	Ernest	Quartet, Op. 30, 1st Movement - 3rd Theme
9113	Chausson	Ernest	Quartet, Op. 30, 2nd Movement - 1st Theme
9114	Chausson	Ernest	Quartet, Op. 30, 2nd Movement - 2nd Theme
9115	Chausson	Ernest	Quartet, Op. 30, Str. and Piano, 3rd Movement - 1st Theme
9116	Chausson	Ernest	Quartet, Op. 30, 3rd Movement - 2nd Theme
9117	Chausson	Ernest	Quartet, Op. 30, 4th Movement - 1st Theme
9118	Chausson	Ernest	Quartet, Op. 30, 4th Movement - 2nd Theme
9119	Chausson	Ernest	Symphony in B-flat, Op. 20, 1st Movement - 1st Theme
9120	Chausson	Ernest	Symphony in B-flat, Op. 20, 1st Movement - 2nd Theme
9121	Chausson	Ernest	Symphony in B-flat, Op. 20, 1st Movement - 3rd Theme
9122	Chausson	Ernest	Symphony in B-flat, Op. 20, 1st Movement - 4th Theme
9123	Chausson	Ernest	Symphony in B-flat, Op. 20, 2nd Movement - 1st Theme A
9124	Chausson	Ernest	Symphony in B-flat, Op. 20, 2nd Movement - 1st Theme B
9125	Chausson	Ernest	Symphony in B-flat, Op. 20, 2nd Movement - 2nd Theme
9126	Chausson	Ernest	Symphony in B-flat, Op. 20, 3rd Movement - 1st Theme
9127	Chausson	Ernest	Symphony in B-flat, Op. 20, 3rd Movement - 2nd Theme
9128	Chávez	Carlos	Concerto, Piano and Orchestra, 1st Movement - 1st Theme
9129	Chávez	Carlos	Concerto, 1st Movement - 2nd Theme
9130	Chávez	Carlos	Concerto, 2nd Movement
9131	Chávez	Carlos	Concerto, 3rd Movement - 1st Theme
9132	Chávez	Carlos	Concerto, 3rd Movement - 2nd Theme
9133	Chávez	Carlos	Sinfonia, India - 1st Theme A
9134	Chávez	Carlos	Sinfonia, India - 1st Theme B
9136	Chávez	Carlos	Sinfonia, India - 3rd Theme
9137	Chávez	Carlos	Sinfonia, India - 4th Theme
9138	Chávez	Carlos	Sinfonia, India - 5th Theme
9135	Chávez	Carlos	Sinfonia, India - 2nd Theme
9139	Cherubini	Maria Luigi	Les Abencerages, Overture - Intro
9140	Cherubini	Maria Luigi	Les Abencerages, 1st Theme
9141	Cherubini	Maria Luigi	Les Abencerages, 2nd Theme
9142	Cherubini	Maria Luigi	Les Abencerages, 3rd Theme
9143	Cherubini	Maria Luigi	Anacreon, Overture - Intro
9144	Cherubini	Maria Luigi	Anacreon, Overture - 1st Theme
9145	Cherubini	Maria Luigi	Anacreon, Overture - 2nd Theme
9146	Cherubini	Maria Luigi	Medea, Overture - 1st Theme
9147	Cherubini	Maria Luigi	Medea, Overture - 2nd Theme
9148	Cherubini	Maria Luigi	Medea, Overture - 3rd Theme
9149	Cherubini	Maria Luigi	Der Wassertrager (Les Deux Journées), Overture - Intro
9150	Cherubini	Maria Luigi	Der Wassertrager, Overture - 1st Theme
9151	Cherubini	Maria Luigi	Der Wassertrager, Overture - 2nd Theme
9152	Chopin	Frederic	Ballade 1, Op. 23 - 1st Theme
9153	Chopin	Frederic	Ballade 1, Op. 23 - 2nd Theme
9154	Chopin	Frederic	Ballade II, Op. 38
9155	Chopin	Frederic	Ballade III, Op. 47 1st Theme
9156	Chopin	Frederic	Ballade III, 2nd Theme	https://youtu.be/PCW3631sxkw?t=2m9s
9157	Chopin	Frederic	Ballade IV, Op. 52
9158	Chopin	Frederic	Barcarolle, Op. 60
9159	Chopin	Frederic	Berceuse, Op. 57
9160	Chopin	Frederic	Concerto No. 1 in E minor, Op. 11, Piano and Orchestra, 1st Movement - 1st Theme
9161	Chopin	Frederic	Concerto No. 1 in E minor, 1st Movement - 2nd Theme
9162	Chopin	Frederic	Concerto No. 1 in E minor, 1st Movement - 3rd Theme
9163	Chopin	Frederic	Concerto No. 1 in E minor, 2nd Movement - 1st Theme	https://youtu.be/FSSx9Z7-dJQ
9164	Chopin	Frederic	Concerto No. 1 in E minor, 2nd Movement - 2nd Theme	https://youtu.be/FSSx9Z7-dJQ?t=1m
9165	Chopin	Frederic	Concerto No. 1 in E minor, 3rd Movement - 1st Theme
9166	Chopin	Frederic	Concerto No. 1 in E minor, 3rd Movement - 2nd Theme
9167	Chopin	Frederic	Concerto No. 2 in F minor, Op. 21, Piano and Orchestra, 1st Movement - 1st Theme	https://youtu.be/T_GecdMywPw?t=27s
9168	Chopin	Frederic	Concerto No. 2 in F minor, Op. 21, 1st Movement - 2nd Theme
9169	Chopin	Frederic	Concerto No. 2 in F minor, Op. 21, 2nd Movement
9170	Chopin	Frederic	Concerto No. 2 in F minor, Op. 21, 3rd Movement - 1st Theme
9171	Chopin	Frederic	Concerto No. 2 in F minor, Op. 21, Piano and Orchestra, 3rd Movement - 2nd Theme
9172	Chopin	Frederic	Ecossaise No. 1, Op. 72, No. 3
9173	Chopin	Frederic	Ecossaise No. 2, Op. 72, No. 4
9174	Chopin	Frederic	Etudes, Op. 10 - No. 1, in C
9175	Chopin	Frederic	Etudes, Op. 10 - No. 2, in A minor
9218	Chopin	Frederic	Mazurkas 7, Op. 7, No. 3
9219	Chopin	Frederic	Mazurkas 9, Op. 7, No. 5
9220	Chopin	Frederic	Mazurkas 13, Op. 17, No. 4
9221	Chopin	Frederic	Mazurkas 14, Op. 24, No. 1
9222	Chopin	Frederic	Mazurkas 15, Op. 24, No. 2
9223	Chopin	Frederic	Mazurkas 17, Op. 24, No. 4
9224	Chopin	Frederic	Mazurkas 19, Op. 30, No. 2
9225	Chopin	Frederic	Mazurkas 21, Op. 30, No. 4
9226	Chopin	Frederic	Mazurkas 23, Op. 33, No. 2
9227	Chopin	Frederic	Mazurkas 24, Op. 33, No. 3
9228	Chopin	Frederic	Mazurkas 25, Op. 33, No. 4
9229	Chopin	Frederic	Mazurkas 26, Op. 41, No. 1
9230	Chopin	Frederic	Mazurkas 27, Op. 41, No. 2
9231	Chopin	Frederic	Mazurkas 30, Op. 50, No. 1
9232	Chopin	Frederic	Mazurkas 31, Op. 50, No. 2, 1st Theme
9233	Chopin	Frederic	Mazurkas 31, Op. 50, No. 2, 2nd Theme
9234	Chopin	Frederic	Mazurkas 32, Op. 50, No. 3, 1st Theme
9235	Chopin	Frederic	Mazurkas 32, Op. 50, No. 3, 2nd Theme
9236	Chopin	Frederic	Mazurkas 36, Op. 59, No. 1
9237	Chopin	Frederic	Mazurkas 38, Op. 59, No. 3
9238	Chopin	Frederic	Mazurkas 39, Op. 63, No. 1
9239	Chopin	Frederic	Mazurkas 41, Op. 63, No. 3
9240	Chopin	Frederic	Mazurkas 42, Op. 67, No. 1
9241	Chopin	Frederic	Mazurkas 43, Op. 67, No. 2
9242	Chopin	Frederic	Mazurkas 44, Op. 67, No. 3
9243	Chopin	Frederic	Mazurkas 45, Op. 67, No. 4
9244	Chopin	Frederic	Mazurkas 47, Op. 68, No. 2, 1st Theme
9245	Chopin	Frederic	Mazurkas 47, Op. 68, No. 2, 2nd Theme
9246	Chopin	Frederic	Nocturnes, Op. 9, No. 1 in B-flat minor, 1st Theme
9247	Chopin	Frederic	Nocturnes, Op. 9, No. 1 in B-flat minor, 2nd Theme
9248	Chopin	Frederic	Nocturnes, Op. 9, No. 1 in B-flat minor, Op. 9, No. 2, in E-flat
9249	Chopin	Frederic	Nocturnes, Op. 9, No. 3 in B
9250	Chopin	Frederic	Nocturnes, Op. 15, No. 1 in F
9251	Chopin	Frederic	Nocturnes, Op. 15, No. 2 in F-sharp
9252	Chopin	Frederic	Nocturnes, Op. 15, No. 3 in G minor
9253	Chopin	Frederic	Nocturnes, Op. 27, No. 1 in C-sharp minor
9254	Chopin	Frederic	Nocturnes, Op. 27, No. 2 in D-flat
9255	Chopin	Frederic	Nocturnes, Op. 32, No. 1 in B
9256	Chopin	Frederic	Nocturnes, Op. 32, No. 2 in A-flat
9257	Chopin	Frederic	Nocturnes, Op. 37, No. 1 in G minor
9258	Chopin	Frederic	Nocturnes, Op. 37, No. 2 in G (Theme A)
9259	Chopin	Frederic	Nocturnes, Op. 37, No. 2 in G (Theme B)
9302	Chopin	Frederic	Scherzo in B minor, Op. 20, 1st Theme
9303	Chopin	Frederic	Scherzo in B minor, Op. 20, 2nd Theme
9304	Chopin	Frederic	Scherzo in B-flat minor, Op. 31, 1st Theme A
9305	Chopin	Frederic	Scherzo in B-flat minor, Op. 31, 1st Theme Part B
9306	Chopin	Frederic	Scherzo in B-flat minor, Op. 31, 2nd Theme
9307	Chopin	Frederic	Scherzo in C-sharp minor, Op. 39, 1st Theme
9308	Chopin	Frederic	Scherzo in C-sharp minor, Op. 39, 2nd Theme
9309	Chopin	Frederic	Scherzo in C-sharp minor, Op. 39, 3rd Theme
9310	Chopin	Frederic	Scherzo in E, Op. 54, 1st Theme
9311	Chopin	Frederic	Scherzo in E, Op. 54, 2nd Theme
9312	Chopin	Frederic	Scherzo in E, Op. 54, 3rd Theme
9313	Chopin	Frederic	Sonata in G, Op. 65, Cello and Piano, 1st Movement
9314	Chopin	Frederic	Sonata in G, Op. 65, Cello and Piano, 2nd Movement - 1st Theme
9315	Chopin	Frederic	Sonata in G, Op. 65, Cello and Piano, 2nd Movement - 2nd Theme
9316	Chopin	Frederic	Sonata in G, Op. 65, Cello and Piano, 3rd Movement
9317	Chopin	Frederic	Sonata in C minor, Op. 4, 1st Movement
9318	Chopin	Frederic	Sonata in C minor, Op. 4, 2nd Movement - Minuet
9319	Chopin	Frederic	Sonata in C minor, Op. 4, 3rd Movement
9320	Chopin	Frederic	Sonata in B-flat minor, Op. 35, 1st Movement - 1st Theme
9321	Chopin	Frederic	Sonata in B-flat minor, Op. 35, 1st Movement - 2nd Theme
9322	Chopin	Frederic	Sonata in B-flat minor, Op. 35, 2nd Movement - Scherzo - 1st Theme
9323	Chopin	Frederic	Sonata in B-flat minor, Op. 35, 2nd Movement - 2nd Theme
9324	Chopin	Frederic	Sonata in B-flat minor, Op. 35, 3rd Movement - Funeral March - 1st Theme
9325	Chopin	Frederic	Sonata in B-flat minor, Op. 35, 3rd Movement - 2nd Theme
9326	Chopin	Frederic	Sonata in B minor, Op. 58, 1st Movement - 1st Theme
9327	Chopin	Frederic	Sonata in B minor, Op. 58, 1st Movement - 2nd Theme
9328	Chopin	Frederic	Sonata in B minor, Op. 58, 2nd Movement
9329	Chopin	Frederic	Sonata in B minor, Op. 58, 3rd Movement
9330	Chopin	Frederic	Sonata in B minor, Op. 58, 4th Movement
9331	Chopin	Frederic	Waltzes, Op. 18 in E-flat, A and B
9332	Chopin	Frederic	Waltzes, Op. 18 in E-flat, C and D
9333	Chopin	Frederic	Waltzes, Op. 34, No. 1 in A-flat
9334	Chopin	Frederic	Waltzes, Op. 34, No. 1 in A-flat, Pt. 2
9335	Chopin	Frederic	Waltzes, Op. 34, No. 1 in A-flat
9336	Chopin	Frederic	Waltzes, Op. 34, No. 2 in A minor, Theme A
9337	Chopin	Frederic	Waltzes, Op. 34, No. 2 in A minor, Theme B
